No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1|WISEA J000015.17+004833.1|  0.06324 |   0.80920 |*|907717| 3.027819 |SLS |19.9g|  0.000|20|0|17|10|9|4|0
2|WISEA J000107.13+003520.5|  0.27926 |   0.58928 |G|899378| 3.000000 |PUN |21.2g|  0.000|1|0|30|4|1|4|0
3|WISEA J000114.62+103737.9|  0.31094 |  10.62720 |QSO|911790| 3.041402 |SLS |     |  0.000|4|0|12|2|1|0|0
4|WISEA J000118.14-005114.9|  0.32556 |  -0.85408 |*|913583| 3.047384 |SLS |20.0g|  0.000|12|0|17|8|7|4|0
5|WISEA J000122.99+030211.3|  0.34585 |   3.03642 |EmLS|906940| 3.025226 |SLS |19.0 |  0.000|12|0|12|6|5|0|0
6|WISEA J000130.09+075757.1|  0.37534 |   7.96593 |QSO|899561| 3.000611 |SLS |     |  0.000|4|0|12|2|1|0|0
7|SDSS J000130.57+130847.3|  0.37739 |  13.14648 |XrayS|913748| 3.047935 |SLS |     |  0.000|8|0|27|8|3|0|0
8|WISEA J000207.85+135843.3|  0.53265 |  13.97883 |*|901982| 3.008687 |SLS |20.1g|  0.000|5|0|17|3|2|4|0
9|WISEA J000230.16-110544.0|  0.62552 | -11.09532 |*|912868| 3.045000 |PUN |21.1g|  0.000|3|0|17|2|1|4|0
10|WISEA J000304.23+202153.6|  0.76775 |  20.36455 |QSO|904394| 3.016733 |SLS |     |  0.000|1|0|12|2|1|0|0
11|WISEA J000347.33+340701.7|  0.94724 |  34.11720 |QSO|911402| 3.040110 |SLS |     |  0.000|4|0|12|2|1|0|0
12|WISEA J000359.01+323113.2|  0.99585 |  32.52039 |QSO|904684| 3.017700 |SLS |     |  0.000|3|0|12|2|1|0|0
13|WISEA J000418.16+010653.0|  1.07557 |   1.11477 |*|914367| 3.050000 |PUN |20.3g|  0.000|1|0|23|5|1|4|0
14|PHz G098.63-60.56|  1.18805 |   0.09140 |RadioS|908371| 3.030000 |PUN |     |  0.000|1|0|4|1|1|0|0
15|WISEA J000526.08-030001.7|  1.35869 |  -3.00050 |QSO|909212| 3.032803 |SLS |     |  0.000|4|0|12|2|1|0|0
16|WISEA J000643.56+010713.5|  1.68151 |   1.12051 |*|902938| 3.011878 |SLS |20.8g|  0.000|9|0|17|6|4|3|0
17|WISEA J000651.57+255234.4|  1.71444 |  25.87625 |QSO|907486| 3.027047 |SLS |     |  0.000|3|0|12|2|1|0|0
18|WISEA J000731.74+080017.3|  1.88228 |   8.00481 |QSO|901995| 3.008730 |SLS |     |  0.000|4|0|12|2|1|0|0
19|WISEA J000733.86+130830.4|  1.89106 |  13.14183 |QSO|913740| 3.047907 |SLS |     |  0.000|5|0|12|2|1|0|0
20|WISEA J000834.86+293720.0|  2.14469 |  29.62240 |RadioS|903637| 3.014209 |SLS | 1.08|  0.000|3|0|13|3|1|0|0
21|WISEA J000925.44+132817.4|  2.35625 |  13.47190 |QSO|911937| 3.041893 |SLS |     |  0.000|4|0|12|2|1|0|0
22|WISEA J000926.65+061433.4|  2.36089 |   6.24238 |QSO|909362| 3.033305 |SLS |     |  0.000|4|0|12|2|1|0|0
23|WISEA J000945.77+120356.8|  2.44069 |  12.06575 |QSO|906285| 3.023040 |SLS |     |  0.000|1|0|12|2|1|0|0
24|WISEA J001015.80-021536.3|  2.56586 |  -2.26009 |IrS|912121| 3.042509 |SLS |     |  0.000|1|0|12|2|1|0|0
25|WISEA J001016.99+201957.9|  2.57100 |  20.33288 |QSO|911261| 3.039639 |SLS |     |  0.000|4|0|12|2|1|0|0
26|WISEA J001018.59+103226.9|  2.57739 |  10.54084 |QSO|905529| 3.020519 |SLS |     |  0.000|4|0|12|2|1|0|0
27|WISEA J001033.04+101648.0|  2.63774 |  10.28020 |QSO|912895| 3.045090 |SLS |     |  0.000|1|0|12|2|1|0|0
28|WISEA J001043.68+240357.8|  2.68240 |  24.06584 |QSO|913708| 3.047801 |SLS |     |  0.000|4|0|12|2|1|0|0
29|WISEA J001047.37-000002.3|  2.69743 |  -0.00070 |*|906986| 3.025378 |SLS |20.2g|  0.000|13|0|17|7|8|4|0
30|TOOT00 1224|  2.70333 |  35.93036 |G|914367| 3.050000 |PUN |19.7K|  0.000|0|0|3|1|1|0|0
31|WISEA J001051.31+362828.9|  2.71382 |  36.47470 |G|914367| 3.050000 |PUN |17.3K|  0.000|1|0|14|2|1|0|0
32|WISEA J001146.86+203137.9|  2.94519 |  20.52722 |QSO|908828| 3.031522 |SLS |     |  0.000|4|0|12|2|1|0|0
33|WISEA J001154.73+010733.9|  2.97791 |   1.12609 |*|914367| 3.050000 |PUN |20.1g|  0.000|1|0|17|3|1|4|0
34|WISEA J001217.16+140338.2|  3.07153 |  14.06062 |*|905111| 3.019126 |SLS |20.7g|  0.000|4|0|17|3|1|4|0
35|WISEA J001229.00+052115.8|  3.12091 |   5.35448 |QSO|904073| 3.015662 |SLS |     |  0.000|4|0|12|2|1|0|0
36|WISEA J001243.79+342043.9|  3.18252 |  34.34564 |QSO|910946| 3.038588 |SLS |     |  0.000|4|0|12|2|1|0|0
37|WISEA J001251.95+140820.3|  3.21638 |  14.13904 |*|901937| 3.008536 |SLS |20.4g|  0.000|1|0|17|3|1|4|0
38|WISEA J001318.38+002453.9|  3.32649 |   0.41507 |*|910805| 3.038118 |SLS |22.4g|  0.000|7|0|17|4|3|3|0
39|WISEA J001406.50-051154.3|  3.52710 |  -5.19842 |QSO|901359| 3.006609 |SLS |     |  0.000|4|0|12|2|1|0|0
40|SSTSL2 J001419.78-302307.6|  3.58252 | -30.38545 |IrS|905373| 3.020000 |PSE |     |  0.000|12|0|21|11|10|0|0
41|PHz G039.08-81.77|  3.75516 | -25.95350 |RadioS|902375| 3.010000 |PUN |     |  0.000|1|0|4|1|1|0|0
42|WISEA J001504.95+131628.5|  3.77066 |  13.27459 |RadioS|908105| 3.029113 |SLS | 1.37|  0.000|4|0|13|3|1|0|0
43|WISEA J001510.34+354004.2|  3.79311 |  35.66784 |QSO|900643| 3.004222 |SLS |18.6i|  0.000|9|0|13|4|5|0|0
44|WISEA J001519.63+200455.4|  3.83195 |  20.08206 |QSO|908104| 3.029108 |SLS |     |  0.000|3|0|12|2|1|0|0
45|WISEA J001555.16-091431.8|  3.97989 |  -9.24209 |*|907899| 3.028423 |SLS |20.8g|  0.000|5|0|17|3|2|4|0
46|WISEA J001625.41-091426.1|  4.10594 |  -9.24058 |*|902043| 3.008890 |SLS |21.3g|  0.000|7|0|17|3|2|4|0
47|WISEA J001641.21+010044.8|  4.17171 |   1.01247 |QSO|912338| 3.043232 |SLS |19.6g|  0.000|50|0|40|18|28|6|0
48|WISEA J001707.11+045509.0|  4.27961 |   4.91914 |QSO|907050| 3.025592 |SLS |     |  0.000|4|0|12|2|1|0|0
49|WISEA J001729.88+194939.7|  4.37502 |  19.82778 |QSO|911744| 3.041250 |SLS |     |  0.000|3|0|12|2|1|0|0
50|WISEA J001744.80+031605.8|  4.43668 |   3.26837 |QSO|909141| 3.032567 |SLS |     |  0.000|4|0|12|2|1|0|0
51|HerMES J001813.6+053159|  4.55676 |   5.53311 |IrS|905373| 3.020000 |PUN |     |  0.000|3|0|3|2|2|0|0
52|WISEA J001853.20-085720.0|  4.72151 |  -8.95516 |*|909870| 3.035000 |PUN |22.2g|  0.000|2|0|17|2|1|4|0
53|WISEA J001901.67+200321.1|  4.75699 |  20.05586 |QSO|904888| 3.018381 |SLS |     |  0.000|6|0|12|3|2|0|0
54|WISEA J001911.49+141507.9|  4.79788 |  14.25223 |*|900213| 3.002788 |SLS |19.6g|  0.000|5|0|17|3|2|4|0
55|WISEA J001911.75+241757.4|  4.79929 |  24.29912 |QSO|912683| 3.044381 |SLS |     |  0.000|4|0|12|2|1|0|0
56|WISEA J001911.89-391938.2|  4.79957 | -39.32729 |QSO|899378| 3.000000 |SUN |19.26|  0.000|8|0|22|3|1|0|0
57|WISEA J001915.48+292527.5|  4.81453 |  29.42433 |QSO|911293| 3.039746 |SLS |     |  0.000|1|0|12|2|1|0|0
58|WISEA J001924.33+174257.9|  4.85141 |  17.71611 |QSO|910756| 3.037956 |SLS |     |  0.000|4|0|12|2|1|0|0
59|WISEA J001924.85+005802.5|  4.85393 |   0.96720 |*|899378| 3.000000 |PUN |20.7g|  0.000|1|0|17|3|1|4|0
60|WISEA J002227.60+065650.8|  5.61511 |   6.94726 |QSO|900822| 3.004818 |SLS |     |  0.000|4|0|12|2|1|0|0
61|[BHM2012] WHDF-LAB-04|  5.62358 |   0.33903 |IrS|899378| 3.000000 |S1L |     |  0.000|2|0|0|2|1|0|0
62|WISEA J002349.22-033812.9|  5.95529 |  -3.63701 |QSO|901561| 3.007282 |SLS |     |  0.000|2|0|12|2|1|0|0
63|WISEA J002400.04+283350.9|  6.00029 |  28.56413 |QSO|901463| 3.006958 |SLS |     |  0.000|4|0|12|2|1|0|0
64|WISEA J002416.44+303452.5|  6.06852 |  30.58126 |QSO|913480| 3.047042 |SLS |     |  0.000|4|0|12|2|1|0|0
65|WISEA J002418.97+132123.1|  6.07908 |  13.35637 |QSO|909981| 3.035369 |SLS |     |  0.000|4|0|12|2|1|0|0
66|WISEA J002438.75+001403.7|  6.16104 |   0.23433 |*|899378| 3.000000 |PUN |19.9g|  0.000|1|0|17|3|1|4|0
67|WISEA J002511.15-051250.3|  6.29684 |  -5.21391 |QSO|912438| 3.043564 |SLS |     |  0.000|5|0|12|2|1|0|0
68|WISEA J002543.19+105049.2|  6.43016 |  10.84684 |QSO|903796| 3.014739 |SLS |     |  0.000|3|0|12|2|1|0|0
69|WISEA J002619.41-001138.7|  6.58065 |  -0.19413 |*|902350| 3.009914 |SLS |21.9g|  0.000|10|0|17|7|6|4|0
70|WISEA J002621.98-395704.9|  6.59161 | -39.95137 |QSO|899378| 3.000000 |SUN |19.64|  0.000|9|0|17|3|1|0|0
71|WISEA J002624.99-341737.7|  6.60413 | -34.29382 |IrS|914367| 3.050000 |SLS |     |  0.000|1|0|12|2|1|0|0
72|WISEA J002708.70-055701.6|  6.78614 |  -5.95052 |QSO|903637| 3.014209 |SLS |     |  0.000|4|0|12|2|1|0|0
73|WISEA J002725.65-264431.9|  6.85691 | -26.74221 |IrS|900876| 3.005000 |SUN |     |  0.000|1|0|17|5|1|0|0
74|WISEA J002740.23-015044.4|  6.91758 |  -1.84570 |QSO|909615| 3.034147 |SLS |     |  0.000|7|0|12|3|3|0|0
75|WISEA J002820.86-005942.2|  7.08721 |  -0.99522 |*|899378| 3.000000 |PUN |20.6g|  0.000|2|0|21|4|1|4|0
76|PHz G326.91-78.76|  7.14536 | -37.28140 |RadioS|914367| 3.050000 |PUN |     |  0.000|1|0|4|1|1|0|0
77|WISEA J002835.12-013655.4|  7.14646 |  -1.61545 |UvS|907145| 3.025910 |SLS |     |  0.000|9|0|15|5|4|0|0
78|WISEA J003020.74-104757.0|  7.58631 | -10.79891 |*|912868| 3.045000 |PUN |21.9g|  0.000|2|0|17|2|1|4|0
79|WISEA J003045.91-005130.3|  7.69139 |  -0.85836 |*|899378| 3.000000 |PUN |21.6g|  0.000|9|0|27|6|2|4|0
80|WISEA J003056.62-041709.3|  7.73609 |  -4.28619 |QSO|909343| 3.033241 |SLS |     |  0.000|4|0|12|2|1|0|0
81|WISEA J003116.94+344519.3|  7.82045 |  34.75535 |QSO|910619| 3.037498 |SLS |     |  0.000|4|0|12|2|1|0|0
82|WISEA J003139.60-012121.7|  7.91507 |  -1.35602 |QSO|902033| 3.008857 |SLS |     |  0.000|7|0|12|3|3|0|0
83|WISEA J003150.61-090932.1|  7.96003 |  -9.15888 |G|912868| 3.045000 |PUN |21.2g|  0.000|2|0|26|5|1|4|0
84|WISEA J003244.43+332813.6|  8.18514 |  33.47046 |QSO|908038| 3.028887 |SLS |     |  0.000|3|0|12|2|1|0|0
85|WISEA J003255.27-430948.5|  8.23030 | -43.16348 |G|902169| 3.009310 |SLS |19.2R|  0.000|8|0|45|5|4|0|0
86|WISEA J003256.39+002050.8|  8.23515 |   0.34743 |*|914153| 3.049286 |SLS |21.0g|  0.000|9|0|17|7|6|4|0
87|WISEA J003259.74+235906.9|  8.24898 |  23.98530 |QSO|901582| 3.007355 |SLS |     |  0.000|4|0|12|2|1|0|0
88|WISEA J003307.30-083241.5|  8.28046 |  -8.54486 |IrS|912269| 3.043000 |SUN |     |  0.000|1|0|12|2|1|0|0
89|WISEA J003308.64-083222.7|  8.28604 |  -8.53966 |IrS|910770| 3.038000 |SUN |     |  0.000|2|0|12|3|1|0|0
90|WISEA J003314.06+042753.5|  8.30858 |   4.46472 |QSO|913416| 3.046828 |SLS |     |  0.000|4|0|12|2|1|0|0
91|ESIS J003314.16-430216.1|  8.30902 | -43.03781 |VisS|904746| 3.017908 |PUN |22.2R|  0.000|2|0|8|2|1|0|0
92|WISEA J003341.87-373133.6|  8.42448 | -37.52600 |QSO|899378| 3.000000 |SUN |19.52|  0.000|7|0|15|3|1|0|0
93|ESIS J003403.54-434422.2|  8.51476 | -43.73952 |G|904746| 3.017908 |PUN |24.3R|  0.000|2|0|7|2|1|0|0
94|ESIS J003406.34-431138.0|  8.52646 | -43.19389 |G|904746| 3.017908 |PUN |23.6R|  0.000|2|0|8|2|1|0|0
95|WISEA J003422.03+291747.1|  8.59185 |  29.29668 |QSO|909963| 3.035308 |SLS |     |  0.000|4|0|12|2|1|0|0
96|WISEA J003431.48+154811.6|  8.63104 |  15.80335 |*|899521| 3.000480 |SLS |20.5g|  0.000|2|0|17|3|2|4|0
97|WISEA J003442.09-111117.8|  8.67533 | -11.18835 |*|909870| 3.035000 |PUN |21.7g|  0.000|2|0|17|2|1|4|0
98|WISEA J003451.81-435943.6|  8.71590 | -43.99545 |IrS|908371| 3.030000 |PUN?|     |  0.000|1|0|12|2|1|0|0
99|WISEA J003459.33-005422.4|  8.74729 |  -0.90592 |*|899378| 3.000000 |PUN |20.2g|  0.000|1|0|24|5|1|4|0
100|ESIS J003459.45-430230.7|  8.74772 | -43.04187 |G|910306| 3.036454 |PUN |22.7R|  0.000|2|0|8|2|1|0|0
101|ELAIS-S1 Tractor 644247276656 |  8.75091 | -43.07321 |IrS|908371| 3.030000 |PUN?|     |  0.000|1|0|10|2|1|0|0
102|SSTSL2 J003520.79-440155.7|  8.83666 | -44.03214 |IrS|907472| 3.027000 |PUN |     |  0.000|1|0|10|2|1|0|0
103|ESIS J003524.19-430229.2|  8.85082 | -43.04145 |G|904746| 3.017908 |PUN |23.9R|  0.000|2|0|8|2|1|0|0
104|WISEA J003532.58+233504.5|  8.88576 |  23.58460 |QSO|912637| 3.044230 |SLS |     |  0.000|4|0|12|2|1|0|0
105|WISEA J003534.22+051220.2|  8.89267 |   5.20607 |QSO|910133| 3.035878 |SLS |     |  0.000|4|0|12|2|1|0|0
106|ESIS J003534.61-435235.1|  8.89425 | -43.87643 |G|904746| 3.017908 |PUN |23.6R|  0.000|2|0|8|2|1|0|0
107|WISEA J003535.53+333030.7|  8.89818 |  33.50841 |QSO|905100| 3.019089 |SLS |     |  0.000|4|0|12|2|1|0|0
108|ESIS J003541.36-431031.9|  8.92235 | -43.17554 |G|910306| 3.036454 |PUN |23.1R|  0.000|2|0|10|2|1|0|0
109|WISEA J003541.45-342856.1|  8.92275 | -34.48227 |IrS|905973| 3.022000 |LMU |     |  0.000|1|0|12|2|1|0|0
110|WISEA J003549.28-032518.9|  8.95537 |  -3.42194 |UvS|907461| 3.026964 |SLS |     |  0.000|7|0|16|4|2|0|0
111|WISEA J003549.90+003440.9|  8.95820 |   0.57812 |*|914367| 3.050000 |PUN |20.0g|  0.000|1|0|20|4|1|4|0
112|ESIS 063255|  8.96118 | -43.20278 |VisS|899378| 3.000000 |PUN |24.7R|  0.000|2|0|15|2|1|0|0
113|ESIS J003553.54-432947.7|  8.97311 | -43.49659 |VisS|910306| 3.036454 |PUN |20.6R|  0.000|2|0|8|2|1|0|0
114|ESIS J003608.05-431013.5|  9.03356 | -43.17043 |VisS|904746| 3.017908 |PUN |22.4R|  0.000|2|0|8|2|1|0|0
115|ESIS J003645.40-432927.2|  9.18918 | -43.49089 |VisS|904746| 3.017908 |PUN |21.8R|  0.000|2|0|8|2|1|0|0
116|WISEA J003648.89-485938.1|  9.20372 | -48.99394 |IrS|913168| 3.046000 |SUN |     |  0.000|1|0|12|2|1|0|0
117|GALEXMSC J003655.22-425929.4  |  9.23001 | -42.99126 |VisS|904746| 3.017908 |PUN |21.0R|  0.000|2|0|14|3|1|0|0
118|WISEA J003702.86-430025.2|  9.26192 | -43.00702 |VisS|904746| 3.017908 |PUN |21.9R|  0.000|2|0|22|3|1|0|0
119|ESIS J003706.64-431808.9|  9.27767 | -43.30249 |G|910306| 3.036454 |PUN |21.8R|  0.000|2|0|8|2|1|0|0
120|WISEA J003716.01+164910.8|  9.31672 |  16.81968 |UvS|903053| 3.012261 |SLS |     |  0.000|2|0|16|3|1|0|0
121|ESIS J003719.31-430303.0|  9.33049 | -43.05085 |G|910306| 3.036454 |PUN |24.0R|  0.000|2|0|8|2|1|0|0
122|ESIS J003719.35-434213.9|  9.33065 | -43.70388 |G|910306| 3.036454 |PUN |23.9R|  0.000|2|0|8|2|1|0|0
123|WISEA J003734.78+151914.5|  9.39481 |  15.32091 |*|907536| 3.027214 |SLS |21.2g|  0.000|4|0|17|3|1|4|0
124|WISEA J003800.29+313751.7|  9.50139 |  31.63113 |QSO|910410| 3.036800 |SLS |     |  0.000|4|0|12|2|1|0|0
125|WISEA J003804.98-363449.4|  9.52076 | -36.58039 |QSO|914367| 3.050000 |SUN |19.96|  0.000|9|0|18|3|1|0|0
126|WISEA J003810.68+254952.9|  9.54450 |  25.83143 |QSO|908846| 3.031583 |SLS |     |  0.000|4|0|12|2|1|0|0
127|WISEA J003816.00-002901.7|  9.56695 |  -0.48379 |*|901018| 3.005471 |SLS |20.8g|  0.000|12|0|17|9|7|4|0
128|WISEA J003816.06-432910.2|  9.56696 | -43.48611 |VisS|904746| 3.017908 |PUN |20.5R|  0.000|2|0|30|5|1|0|0
129|GALEXASC J003817.14-434804.5  |  9.57154 | -43.80119 |VisS|904746| 3.017908 |PUN |21.5R|  0.000|2|0|16|4|1|0|0
130|WISEA J003829.85-412745.8|  9.62441 | -41.46275 |QSO|899378| 3.000000 |SUN |19.89|  0.000|5|0|18|3|1|0|0
131|ESIS J003833.61-435040.7|  9.64006 | -43.84464 |VisS|904746| 3.017908 |PUN |21.7R|  0.000|2|0|7|2|1|0|0
132|WISEA J003846.28+185219.6|  9.69281 |  18.87188 |QSO|909062| 3.032304 |SLS |     |  0.000|4|0|12|2|1|0|0
133|WISEA J003856.31+183211.1|  9.73455 |  18.53625 |QSO|912885| 3.045057 |SLS |     |  0.000|4|0|12|2|1|0|0
134|WISEA J003901.10-214429.1|  9.75459 | -21.74142 |RadioS|908371| 3.030000 |SLS | 1.12|  0.000|3|0|19|6|3|0|0
135|ESIS J003902.75-432640.4|  9.76150 | -43.44456 |G|904746| 3.017908 |PUN |24.1R|  0.000|2|0|10|2|1|0|0
136|ESIS J003914.49-425944.4|  9.81039 | -42.99567 |G|910306| 3.036454 |PUN |22.8R|  0.000|2|0|9|2|1|0|0
137|WISEA J003921.35-435323.1|  9.83914 | -43.88968 |VisS|904746| 3.017908 |PUN |21.1R|  0.000|2|0|20|3|1|0|0
138|WISEA J003932.90+345240.1|  9.88686 |  34.87778 |QSO|899603| 3.000751 |SLS |     |  0.000|1|0|12|2|1|0|0
139|WISEA J003956.33+230157.5|  9.98489 |  23.03251 |QSO|904418| 3.016813 |SLS |     |  0.000|4|0|12|2|1|0|0
140|WISEA J004046.32-364113.8| 10.19300 | -36.68718 |QSO|899378| 3.000000 |SUN |19.99|  0.000|9|0|23|4|1|0|0
141|WISEA J004054.52+350530.3| 10.22717 |  35.09187 |QSO|908892| 3.031736 |SLS |     |  0.000|4|0|12|2|1|0|0
142|WISEA J004057.55-005255.9| 10.23949 |  -0.88171 |*|903613| 3.014129 |SLS |21.3g|  0.000|10|0|17|6|6|4|0
143|ELAIS-S1 Tractor 644246662521 | 10.27580 | -44.32034 |IrS|908371| 3.030000 |PUN?|     |  0.000|1|0|10|2|1|0|0
144|SDSS J004112.33+073650.9| 10.30138 |   7.61414 |RadioS|906727| 3.024516 |SLS | 2.03|  0.000|18|0|9|7|2|0|0
145|WISEA J004124.23+123852.3| 10.35091 |  12.64773 |QSO|904951| 3.018591 |SLS |     |  0.000|3|0|12|2|1|0|0
146|WISEA J004126.84+002040.2| 10.36248 |   0.34483 |IrS|905360| 3.019956 |SLS |     |  0.000|1|0|12|2|1|0|0
147|ELAIS-S1 Tractor 644246840586 | 10.42686 | -44.26209 |IrS|908371| 3.030000 |PUN?|     |  0.000|1|0|8|2|1|0|0
148|WISEA J004305.36+242618.6| 10.77227 |  24.43858 |QSO|901057| 3.005602 |SLS |19.2i|  0.000|17|0|13|6|8|0|0
149|WISEA J004307.60-300642.9| 10.78169 | -30.11192 |QSO|908371| 3.030000 |SUN |19.66|  0.000|9|0|12|2|1|0|0
150|WISEA J004342.24+342631.2| 10.92601 |  34.44203 |QSO|905301| 3.019759 |SLS |     |  0.000|4|0|12|2|1|0|0
151|WISEA J004353.96+245506.4| 10.97491 |  24.91829 |QSO|900641| 3.004213 |SLS |     |  0.000|3|0|12|2|1|0|0
152|WISEA J004358.97+151334.8| 10.99561 |  15.22633 |*|900312| 3.003117 |SLS |19.7g|  0.000|5|0|17|3|2|4|0
153|WISEA J004405.54-012737.7| 11.02305 |  -1.46009 |QSO|908344| 3.029910 |SLS |     |  0.000|4|0|12|2|1|0|0
154|PHz G316.81-83.76| 11.07408 | -33.17650 |RadioS|911369| 3.040000 |PUN |     |  0.000|2|0|4|2|1|0|0
155|WISEA J004426.41-052337.9| 11.11002 |  -5.39402 |QSO|909828| 3.034858 |SLS |     |  0.000|4|0|12|2|1|0|0
156|WISEA J004440.53-050746.9| 11.16880 |  -5.12980 |QSO|911142| 3.039243 |SLS |     |  0.000|4|0|12|2|1|0|0
157|WISEA J004456.97-330733.3| 11.23739 | -33.12594 |QSO|899378| 3.000000 |SUN |19.82|  0.000|10|0|20|3|1|0|0
158|WISEA J004516.02-045227.0| 11.31679 |  -4.87419 |QSO|903358| 3.013276 |SLS |     |  0.000|4|0|12|2|1|0|0
159|WISEA J004522.05-260253.1| 11.34188 | -26.04811 |G|907112| 3.025800 |SUN |     |  0.000|1|0|12|2|1|0|0
160|WISEA J004526.42-260535.0| 11.36012 | -26.09308 |G|912149| 3.042600 |SUN |     |  0.000|1|0|12|2|1|0|0
161|WISEA J004532.26+105944.8| 11.38457 |  10.99576 |QSO|910645| 3.037585 |SLS |     |  0.000|3|0|12|2|1|0|0
162|WISEA J004544.28+002955.7| 11.43506 |   0.49861 |*|914367| 3.050000 |PUN |21.7g|  0.000|1|0|17|3|1|4|0
163|WISEA J004611.62+124850.1| 11.54832 |  12.81407 |QSO|905675| 3.021007 |SLS |     |  0.000|3|0|12|2|1|0|0
164|WISEA J004626.43+155544.2| 11.61013 |  15.92896 |*|899818| 3.001470 |SLS |19.8g|  0.000|4|0|17|3|1|4|0
165|WISEA J004645.87+233030.0| 11.69115 |  23.50836 |IrS|908371| 3.030000 |SUN |     |  0.000|1|0|17|5|1|0|0
166|WISEA J004702.56+051659.3| 11.76060 |   5.28304 |UvS|909192| 3.032738 |SLS |     |  0.000|5|0|16|3|1|0|0
167|WISEA J004703.66+053838.6| 11.76509 |   5.64416 |QSO|913805| 3.048126 |SLS |     |  0.000|4|0|12|2|1|0|0
168|WISEA J004740.44+295920.4| 11.91861 |  29.98896 |QSO|907085| 3.025708 |SLS |     |  0.000|3|0|12|2|1|0|0
169|WISEA J004908.80+192320.6| 12.28657 |  19.38905 |QSO|913930| 3.048542 |SLS |     |  0.000|4|0|12|2|1|0|0
170|WISEA J004921.85+155036.1| 12.34061 |  15.84324 |*|905446| 3.020241 |SLS |21.5g|  0.000|4|0|17|3|1|4|0
171|WISEA J004939.11-000659.6| 12.41298 |  -0.11658 |QSO|911150| 3.039268 |SLS |18.8i|  0.000|39|0|18|18|25|4|0
172|WISEA J004945.55-050000.3| 12.43962 |  -5.00023 |QSO|909772| 3.034673 |SLS |     |  0.000|2|0|12|2|1|0|0
173|WISEA J005023.86+151147.1| 12.59943 |  15.19644 |*|912868| 3.045000 |PUN |22.4g|  0.000|2|0|17|2|1|4|0
174|WISEA J005032.35+233157.6| 12.63479 |  23.53260 |QSO|901079| 3.005675 |SLS |     |  0.000|1|0|12|2|1|0|0
175|WISEA J005035.78-010003.5| 12.64927 |  -1.00088 |*|914367| 3.050000 |PUN |21.8g|  0.000|1|0|21|4|1|4|0
176|WISEA J005040.09+281437.5| 12.66756 |  28.24396 |QSO|913436| 3.046895 |SLS |     |  0.000|4|0|12|2|1|0|0
177|WISEA J005042.85+120842.4| 12.67844 |  12.14536 |QSO|906708| 3.024451 |SLS |     |  0.000|5|0|13|3|2|0|0
178|WISEA J005110.15+054131.1| 12.79238 |   5.69192 |QSO|901928| 3.008509 |SLS |     |  0.000|1|0|12|2|1|0|0
179|WISEA J005125.61+023922.2| 12.85680 |   2.65652 |QSO|910855| 3.038285 |SLS |     |  0.000|4|0|12|2|1|0|0
180|WISEA J005136.81+130743.7| 12.90353 |  13.12920 |QSO|910303| 3.036444 |SLS |     |  0.000|5|0|13|3|2|0|0
181|HerMES J005227.0+020027| 13.11267 |   2.00739 |IrS|911369| 3.040000 |PUN |     |  0.000|3|0|3|2|2|0|0
182|WISEA J005229.57+115737.5| 13.12319 |  11.96042 |QSO|911672| 3.041010 |SLS |     |  0.000|5|0|13|3|2|0|0
183|PHz G124.58-74.06| 13.31960 | -11.19700 |RadioS|914367| 3.050000 |PUN |     |  0.000|1|0|4|1|1|0|0
184|WISEA J005400.26-003620.0| 13.50130 |  -0.60556 |*|907772| 3.028000 |PUN |21.1g|  0.000|5|0|17|4|2|4|0
185|WISEA J005406.17-070538.4| 13.52566 |  -7.09422 |QSO|913918| 3.048503 |SLS |     |  0.000|0|0|12|2|1|0|0
186|WISEA J005449.04-101636.4| 13.70432 | -10.27706 |*|912868| 3.045000 |PUN |22.8g|  0.000|2|0|17|2|1|4|0
187|WISEA J005518.15-395826.3| 13.82565 | -39.97398 |QSO|899378| 3.000000 |SUN |19.98|  0.000|9|0|18|3|1|0|0
188|WISEA J005556.04+142423.5| 13.98362 |  14.40665 |*|908132| 3.029201 |SLS |20.7g|  0.000|5|0|17|3|2|4|0
189|WISEA J005559.53-330102.2| 13.99806 | -33.01730 |QSO|914367| 3.050000 |SUN |19.06|  0.000|10|0|14|2|1|0|0
190|WISEA J005608.71+284925.8| 14.03703 |  28.82364 |QSO|914338| 3.049904 |SLS |     |  0.000|3|0|12|2|1|0|0
191|WISEA J005615.40+034140.5| 14.06409 |   3.69460 |QSO|902747| 3.011238 |SLS |     |  0.000|7|0|12|3|3|0|0
192|WISEA J005633.71+072300.3| 14.14047 |   7.38342 |QSO|910633| 3.037545 |SLS |     |  0.000|5|0|12|3|2|0|0
193|WISEA J005636.47-065827.7| 14.15192 |  -6.97405 |QSO|904590| 3.017386 |SLS |     |  0.000|2|0|12|2|1|0|0
194|WISEA J005639.70+110512.3| 14.16535 |  11.08684 |QSO|903891| 3.015055 |SLS |     |  0.000|3|0|12|2|1|0|0
195|WISEA J005641.65+275330.0| 14.17356 |  27.89169 |QSO|904242| 3.016225 |SLS |     |  0.000|4|0|12|2|1|0|0
196|WISEA J005703.38+001408.4| 14.26412 |   0.23562 |QSO|908780| 3.031363 |SLS |20.7g|  0.000|38|0|42|8|20|8|0
